date;experiment_type;Sampling_campain;variety;culture;bloc;sample_type;Sample ID;Glucoraphanin;Progoitrin isomer;Glucoalyssin;Gluconapoleiferin;Gluconapin;Butyl-GS;Glucobrassicanapin;Glucobrassicin;Gluconasturtiin;Methoxyglucobrassicin;Neoglucobrassicin;Unknown GLS (C16H20N2O11S2);total 
20.02.2024;eva2024;EVA_2_AF;An;Mo;3;feuille;240507_LM_GLS_Sample_44;0;200;13.77952756;35.82677165;107.8740157;0;515.3543307;9.05511811;4.724409449;1.57480315;4.330708661;1.181102362;893.7007874
20.02.2024;eva2024;EVA_2_AF;An;Mo;3;feuille;240507_LM_GLS_Sample_45;0;150;7.931034483;35.86206897;66.89655172;0;372.7586207;16.89655172;2.75862069;1.724137931;6.206896552;0.344827586;661.3793103
20.02.2024;eva2024;EVA_2_AF;Ma;As;3;feuille;240507_LM_GLS_Sample_46;0.390625;221.484375;55.46875;41.40625;80.078125;4.296875;468.359375;38.28125;7.8125;3.515625;10.546875;1.5625;933.203125
20.02.2024;eva2024;EVA_2_AF;Ma;As;3;feuille;240507_LM_GLS_Sample_47;0.34965035;186.013986;66.43356643;30.76923077;91.25874126;0.699300699;490.5594406;20.97902098;3.496503497;4.545454545;1.748251748;1.398601399;898.2517483
20.02.2024;eva2024;EVA_2_AF;Ma;As;3;feuille;240507_LM_GLS_Sample_48;0.73664825;179.373849;61.14180479;26.15101289;66.29834254;1.473296501;343.2780847;21.73112339;3.683241252;3.683241252;5.524861878;1.104972376;714.1804788
20.02.2024;eva2024;EVA_2_AF;Fe;As;3;feuille;240507_LM_GLS_Sample_49;0;215.8730159;26.58730159;22.61904762;99.6031746;3.968253968;342.4603175;8.73015873;4.365079365;2.380952381;1.984126984;1.587301587;730.1587302
20.02.2024;eva2024;EVA_2_AF;Fe;As;3;feuille;240507_LM_GLS_Sample_50;0.766283525;285.8237548;51.72413793;36.39846743;136.0153257;0.383141762;440.9961686;20.30651341;8.812260536;2.681992337;12.2605364;1.149425287;997.3180077
20.02.2024;eva2024;EVA_2_AF;Fe;As;3;feuille;240507_LM_GLS_Sample_51;0;265.7844991;35.16068053;37.80718336;116.0680529;0;479.7731569;21.55009452;4.914933837;2.268431002;24.57466919;0.756143667;988.657845
20.02.2024;eva2024;EVA_2_AF;An;As;3;feuille;240507_LM_GLS_Sample_52;0;322.826087;14.85507246;50.72463768;112.6811594;0;527.8985507;10.86956522;7.246376812;2.173913043;10.86956522;0.724637681;1060.869565
20.02.2024;eva2024;EVA_2_AF;An;As;3;feuille;240507_LM_GLS_Sample_53;0;94.91525424;5.084745763;33.22033898;26.44067797;0;261.0169492;13.22033898;1.355932203;1.355932203;11.86440678;0;448.4745763
20.02.2024;eva2024;EVA_2_AF;An;As;3;feuille;240507_LM_GLS_Sample_54;0;156.3302752;13.21100917;22.3853211;84.40366972;0;353.0275229;6.972477064;5.504587156;1.100917431;1.467889908;0.366972477;644.7706422
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;4;feuille;240507_LM_GLS_Sample_55;1.711840228;166.9044223;45.64907275;20.82738944;81.02710414;0;306.4194009;11.9828816;2.567760342;1.711840228;5.991440799;0.570613409;645.363766
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;4;feuille;240507_LM_GLS_Sample_56;0;191.7757009;22.42990654;22.80373832;114.3925234;0.373831776;411.588785;13.45794393;3.364485981;1.869158879;6.728971963;0.373831776;789.1588785
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;4;feuille;240507_LM_GLS_Sample_57;0;194.1060904;15.32416503;28.68369352;82.12180747;0;344.5972495;12.96660118;4.322200393;1.964636542;8.644400786;0;692.7308448
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;4;feuille;240507_LM_GLS_Sample_58;0;209.9616858;55.55555556;38.31417625;91.95402299;0.383141762;562.0689655;10.34482759;3.0651341;2.298850575;6.130268199;0.766283525;980.8429119
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;4;feuille;240507_LM_GLS_Sample_59;0.677966102;301.3559322;76.94915254;47.79661017;108.4745763;1.016949153;628.8135593;21.01694915;9.491525424;3.050847458;11.18644068;1.694915254;1211.525424
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;4;feuille;240507_LM_GLS_Sample_60;0.788954635;290.3353057;108.4812623;42.99802761;132.938856;0.788954635;767.2583826;15.7790927;6.311637081;1.972386588;7.889546351;1.183431953;1376.725838
20.02.2024;eva2024;EVA_2_AF;An;Mo;4;feuille;240507_LM_GLS_Sample_61;0;226.1648746;13.97849462;34.05017921;102.1505376;0;449.4623656;7.885304659;6.451612903;1.433691756;2.867383513;0.358422939;844.8028674
20.02.2024;eva2024;EVA_2_AF;An;Mo;4;feuille;240507_LM_GLS_Sample_62;0;169.5431472;11.50592217;29.78003384;136.7174281;0;427.4111675;10.82910321;9.475465313;2.368866328;8.460236887;0.676818951;806.7681895
20.02.2024;eva2024;EVA_2_AF;An;Mo;4;feuille;240507_LM_GLS_Sample_63;0;168.2656827;6.273062731;26.19926199;79.33579336;0;349.4464945;4.42804428;2.58302583;1.10701107;4.05904059;0.36900369;642.0664207
20.02.2024;eva2024;EVA_2_AF;Fe;As;4;feuille;240507_LM_GLS_Sample_64;0.37593985;190.2255639;26.31578947;22.18045113;128.9473684;0.751879699;290.2255639;11.27819549;4.135338346;2.255639098;6.015037594;0.751879699;683.4586466
20.02.2024;eva2024;EVA_2_AF;Fe;As;4;feuille;240507_LM_GLS_Sample_65;0.36036036;176.2162162;28.10810811;20.9009009;92.61261261;1.801801802;281.8018018;11.89189189;1.801801802;2.522522523;4.684684685;0.36036036;623.0630631
20.02.2024;eva2024;EVA_2_AF;Fe;As;4;feuille;240507_LM_GLS_Sample_66;0.281293952;157.8059072;22.22222222;20.53445851;77.6371308;2.812939522;251.4767932;8.157524613;0.562587904;1.969057665;4.219409283;0;547.6793249
20.02.2024;eva2024;EVA_2_AF;Ma;As;4;feuille;240507_LM_GLS_Sample_67;1.715265866;274.0994854;78.2161235;20.92624357;131.3893654;0;429.8456261;23.67066895;6.174957118;3.087478559;2.058319039;0.686106346;971.8696398
20.02.2024;eva2024;EVA_2_AF;Ma;As;4;feuille;240507_LM_GLS_Sample_68;0.760456274;234.9809886;74.52471483;33.46007605;87.07224335;1.140684411;413.6882129;47.14828897;7.604562738;3.802281369;11.40684411;0.760456274;916.3498099
20.02.2024;eva2024;EVA_2_AF;Ma;As;4;feuille;240507_LM_GLS_Sample_69;0.731261426;152.4680073;63.61974406;21.20658135;60.32906764;1.096892139;285.5575868;23.03473492;2.925045704;1.828153565;5.484460695;0;618.2815356
20.02.2024;eva2024;EVA_2_AF;An;As;4;feuille;240507_LM_GLS_Sample_70;0;198.8304094;5.847953216;30.40935673;76.02339181;0;366.8615984;6.237816764;1.559454191;1.559454191;1.169590643;0;688.4990253
20.02.2024;eva2024;EVA_2_AF;An;As;4;feuille;240507_LM_GLS_Sample_71;0;413.2669983;12.60364842;65.33996683;142.2885572;0;693.2006633;11.94029851;8.291873964;1.990049751;6.301824212;1.326699834;1356.55058
20.02.2024;eva2024;EVA_2_AF;An;As;4;feuille;240507_LM_GLS_Sample_72;0;168.4615385;10.76923077;26.15384615;95.76923077;0;405;5.769230769;2.307692308;1.153846154;2.307692308;0;717.6923077
