"","date_full","date","hour","sonde","value","variety","culture","bac","modality"
"219",2022-03-31 13:30:00,2022-03-31,1899-12-31 13:30:00,"T_1",22.26017,"Ext",NA,NA,"Ext"
"220",2022-03-31 13:45:00,2022-03-31,1899-12-31 13:45:00,"T_1",19.721694,"Ext",NA,NA,"Ext"
"221",2022-03-31 14:00:00,2022-03-31,1899-12-31 14:00:00,"T_1",17.143242,"Ext",NA,NA,"Ext"
"222",2022-03-31 14:15:00,2022-03-31,1899-12-31 14:15:00,"T_1",16.983338,"Ext",NA,NA,"Ext"
"223",2022-03-31 14:30:00,2022-03-31,1899-12-31 14:30:00,"T_1",16.723494,"Ext",NA,NA,"Ext"
"224",2022-03-31 14:45:00,2022-03-31,1899-12-31 14:45:00,"T_1",15.824034,"Ext",NA,NA,"Ext"
"225",2022-03-31 15:00:00,2022-03-31,1899-12-31 15:00:00,"T_1",16.733488,"Ext",NA,NA,"Ext"
"226",2022-03-31 15:15:00,2022-03-31,1899-12-31 15:15:00,"T_1",17.343122,"Ext",NA,NA,"Ext"
"227",2022-03-31 15:30:00,2022-03-31,1899-12-31 15:30:00,"T_1",15.844022,"Ext",NA,NA,"Ext"
"228",2022-03-31 15:45:00,2022-03-31,1899-12-31 15:45:00,"T_1",16.603566,"Ext",NA,NA,"Ext"
"229",2022-03-31 16:00:00,2022-03-31,1899-12-31 16:00:00,"T_1",16.61356,"Ext",NA,NA,"Ext"
"230",2022-03-31 16:15:00,2022-03-31,1899-12-31 16:15:00,"T_1",16.733488,"Ext",NA,NA,"Ext"
"231",2022-03-31 16:30:00,2022-03-31,1899-12-31 16:30:00,"T_1",16.233788,"Ext",NA,NA,"Ext"
"232",2022-03-31 16:45:00,2022-03-31,1899-12-31 16:45:00,"T_1",15.983938,"Ext",NA,NA,"Ext"
"233",2022-03-31 17:00:00,2022-03-31,1899-12-31 17:00:00,"T_1",16.06389,"Ext",NA,NA,"Ext"
"234",2022-03-31 17:15:00,2022-03-31,1899-12-31 17:15:00,"T_1",15.474244,"Ext",NA,NA,"Ext"
"235",2022-03-31 17:30:00,2022-03-31,1899-12-31 17:30:00,"T_1",14.784658,"Ext",NA,NA,"Ext"
"236",2022-03-31 17:45:00,2022-03-31,1899-12-31 17:45:00,"T_1",15.524214,"Ext",NA,NA,"Ext"
"237",2022-03-31 18:00:00,2022-03-31,1899-12-31 18:00:00,"T_1",16.36371,"Ext",NA,NA,"Ext"
"238",2022-03-31 18:15:00,2022-03-31,1899-12-31 18:15:00,"T_1",15.584178,"Ext",NA,NA,"Ext"
"239",2022-03-31 18:30:00,2022-03-31,1899-12-31 18:30:00,"T_1",15.81404,"Ext",NA,NA,"Ext"
"240",2022-03-31 18:45:00,2022-03-31,1899-12-31 18:45:00,"T_1",14.924574,"Ext",NA,NA,"Ext"
"241",2022-03-31 19:00:00,2022-03-31,1899-12-31 19:00:00,"T_1",14.31494,"Ext",NA,NA,"Ext"
"242",2022-03-31 19:15:00,2022-03-31,1899-12-31 19:15:00,"T_1",13.055696,"Ext",NA,NA,"Ext"
"243",2022-03-31 19:30:00,2022-03-31,1899-12-31 19:30:00,"T_1",13.7153,"Ext",NA,NA,"Ext"
"244",2022-03-31 19:45:00,2022-03-31,1899-12-31 19:45:00,"T_1",14.334928,"Ext",NA,NA,"Ext"
"245",2022-03-31 20:00:00,2022-03-31,1899-12-31 20:00:00,"T_1",13.36551,"Ext",NA,NA,"Ext"
"246",2022-03-31 20:15:00,2022-03-31,1899-12-31 20:15:00,"T_1",13.31554,"Ext",NA,NA,"Ext"
"247",2022-03-31 20:30:00,2022-03-31,1899-12-31 20:30:00,"T_1",13.135648,"Ext",NA,NA,"Ext"
"248",2022-03-31 20:45:00,2022-03-31,1899-12-31 20:45:00,"T_1",13.795252,"Ext",NA,NA,"Ext"
"249",2022-03-31 21:00:00,2022-03-31,1899-12-31 21:00:00,"T_1",12.875804,"Ext",NA,NA,"Ext"
"250",2022-03-31 21:15:00,2022-03-31,1899-12-31 21:15:00,"T_1",12.7159,"Ext",NA,NA,"Ext"
"251",2022-03-31 21:30:00,2022-03-31,1899-12-31 21:30:00,"T_1",12.056296,"Ext",NA,NA,"Ext"
"252",2022-03-31 21:45:00,2022-03-31,1899-12-31 21:45:00,"T_1",12.795852,"Ext",NA,NA,"Ext"
"253",2022-03-31 22:00:00,2022-03-31,1899-12-31 22:00:00,"T_1",12.146242,"Ext",NA,NA,"Ext"
"254",2022-03-31 22:15:00,2022-03-31,1899-12-31 22:15:00,"T_1",11.256776,"Ext",NA,NA,"Ext"
"255",2022-03-31 22:30:00,2022-03-31,1899-12-31 22:30:00,"T_1",10.177424,"Ext",NA,NA,"Ext"
"256",2022-03-31 22:45:00,2022-03-31,1899-12-31 22:45:00,"T_1",10.227394,"Ext",NA,NA,"Ext"
"257",2022-03-31 23:00:00,2022-03-31,1899-12-31 23:00:00,"T_1",9.837628,"Ext",NA,NA,"Ext"
"258",2022-03-31 23:15:00,2022-03-31,1899-12-31 23:15:00,"T_1",9.747682,"Ext",NA,NA,"Ext"
"259",2022-03-31 23:30:00,2022-03-31,1899-12-31 23:30:00,"T_1",9.277964,"Ext",NA,NA,"Ext"
"260",2022-03-31 23:45:00,2022-03-31,1899-12-31 23:45:00,"T_1",9.277964,"Ext",NA,NA,"Ext"
"261",2022-03-31,2022-03-31,1899-12-31,"T_1",8.828234,"Ext",NA,NA,"Ext"
"262",2022-04-01 00:15:00,2022-04-01,1899-12-31 00:15:00,"T_1",8.878204,"Ext",NA,NA,"Ext"
"263",2022-04-01 00:30:00,2022-04-01,1899-12-31 00:30:00,"T_1",8.798252,"Ext",NA,NA,"Ext"
"264",2022-04-01 00:45:00,2022-04-01,1899-12-31 00:45:00,"T_1",8.758276,"Ext",NA,NA,"Ext"
"265",2022-04-01 01:00:00,2022-04-01,1899-12-31 01:00:00,"T_1",9.01812,"Ext",NA,NA,"Ext"
"266",2022-04-01 01:15:00,2022-04-01,1899-12-31 01:15:00,"T_1",9.088078,"Ext",NA,NA,"Ext"
"267",2022-04-01 01:30:00,2022-04-01,1899-12-31 01:30:00,"T_1",8.488438,"Ext",NA,NA,"Ext"
"268",2022-04-01 01:45:00,2022-04-01,1899-12-31 01:45:00,"T_1",8.888198,"Ext",NA,NA,"Ext"
"269",2022-04-01 02:00:00,2022-04-01,1899-12-31 02:00:00,"T_1",8.658336,"Ext",NA,NA,"Ext"
"270",2022-04-01 02:15:00,2022-04-01,1899-12-31 02:15:00,"T_1",8.848222,"Ext",NA,NA,"Ext"
"271",2022-04-01 02:30:00,2022-04-01,1899-12-31 02:30:00,"T_1",8.76827,"Ext",NA,NA,"Ext"
"272",2022-04-01 02:45:00,2022-04-01,1899-12-31 02:45:00,"T_1",8.608366,"Ext",NA,NA,"Ext"
"273",2022-04-01 03:00:00,2022-04-01,1899-12-31 03:00:00,"T_1",9.178024,"Ext",NA,NA,"Ext"
"274",2022-04-01 03:15:00,2022-04-01,1899-12-31 03:15:00,"T_1",9.457856,"Ext",NA,NA,"Ext"
"275",2022-04-01 03:30:00,2022-04-01,1899-12-31 03:30:00,"T_1",8.878204,"Ext",NA,NA,"Ext"
"276",2022-04-01 03:45:00,2022-04-01,1899-12-31 03:45:00,"T_1",8.758276,"Ext",NA,NA,"Ext"
"277",2022-04-01 04:00:00,2022-04-01,1899-12-31 04:00:00,"T_1",8.778264,"Ext",NA,NA,"Ext"
"278",2022-04-01 04:15:00,2022-04-01,1899-12-31 04:15:00,"T_1",9.297952,"Ext",NA,NA,"Ext"
"279",2022-04-01 04:30:00,2022-04-01,1899-12-31 04:30:00,"T_1",9.028114,"Ext",NA,NA,"Ext"
"280",2022-04-01 04:45:00,2022-04-01,1899-12-31 04:45:00,"T_1",8.708306,"Ext",NA,NA,"Ext"
"281",2022-04-01 05:00:00,2022-04-01,1899-12-31 05:00:00,"T_1",8.908186,"Ext",NA,NA,"Ext"
"282",2022-04-01 05:15:00,2022-04-01,1899-12-31 05:15:00,"T_1",9.16803,"Ext",NA,NA,"Ext"
"283",2022-04-01 05:30:00,2022-04-01,1899-12-31 05:30:00,"T_1",9.627754,"Ext",NA,NA,"Ext"
"284",2022-04-01 05:45:00,2022-04-01,1899-12-31 05:45:00,"T_1",10.057496,"Ext",NA,NA,"Ext"
"285",2022-04-01 06:00:00,2022-04-01,1899-12-31 06:00:00,"T_1",10.157436,"Ext",NA,NA,"Ext"
"286",2022-04-01 06:15:00,2022-04-01,1899-12-31 06:15:00,"T_1",8.798252,"Ext",NA,NA,"Ext"
"287",2022-04-01 06:30:00,2022-04-01,1899-12-31 06:30:00,"T_1",8.698312,"Ext",NA,NA,"Ext"
"288",2022-04-01 06:45:00,2022-04-01,1899-12-31 06:45:00,"T_1",9.477844,"Ext",NA,NA,"Ext"
"289",2022-04-01 07:00:00,2022-04-01,1899-12-31 07:00:00,"T_1",9.747682,"Ext",NA,NA,"Ext"
"290",2022-04-01 07:15:00,2022-04-01,1899-12-31 07:15:00,"T_1",9.747682,"Ext",NA,NA,"Ext"
"291",2022-04-01 07:30:00,2022-04-01,1899-12-31 07:30:00,"T_1",9.997532,"Ext",NA,NA,"Ext"
"292",2022-04-01 07:45:00,2022-04-01,1899-12-31 07:45:00,"T_1",9.657736,"Ext",NA,NA,"Ext"
"293",2022-04-01 08:00:00,2022-04-01,1899-12-31 08:00:00,"T_1",9.787658,"Ext",NA,NA,"Ext"
"294",2022-04-01 08:15:00,2022-04-01,1899-12-31 08:15:00,"T_1",10.41728,"Ext",NA,NA,"Ext"
"295",2022-04-01 08:30:00,2022-04-01,1899-12-31 08:30:00,"T_1",10.976944,"Ext",NA,NA,"Ext"
"296",2022-04-01 08:45:00,2022-04-01,1899-12-31 08:45:00,"T_1",10.7171,"Ext",NA,NA,"Ext"
"297",2022-04-01 09:00:00,2022-04-01,1899-12-31 09:00:00,"T_1",10.976944,"Ext",NA,NA,"Ext"
"298",2022-04-01 09:15:00,2022-04-01,1899-12-31 09:15:00,"T_1",12.056296,"Ext",NA,NA,"Ext"
"299",2022-04-01 09:30:00,2022-04-01,1899-12-31 09:30:00,"T_1",13.7153,"Ext",NA,NA,"Ext"
"300",2022-04-01 09:45:00,2022-04-01,1899-12-31 09:45:00,"T_1",13.845222,"Ext",NA,NA,"Ext"
"301",2022-04-01 10:00:00,2022-04-01,1899-12-31 10:00:00,"T_1",14.16503,"Ext",NA,NA,"Ext"
"302",2022-04-01 10:15:00,2022-04-01,1899-12-31 10:15:00,"T_1",14.31494,"Ext",NA,NA,"Ext"
"303",2022-04-01 10:30:00,2022-04-01,1899-12-31 10:30:00,"T_1",14.075084,"Ext",NA,NA,"Ext"
"304",2022-04-01 10:45:00,2022-04-01,1899-12-31 10:45:00,"T_1",14.045102,"Ext",NA,NA,"Ext"
"305",2022-04-01 11:00:00,2022-04-01,1899-12-31 11:00:00,"T_1",14.224994,"Ext",NA,NA,"Ext"
"306",2022-04-01 11:15:00,2022-04-01,1899-12-31 11:15:00,"T_1",13.175624,"Ext",NA,NA,"Ext"
"307",2022-04-01 11:30:00,2022-04-01,1899-12-31 11:30:00,"T_1",13.26557,"Ext",NA,NA,"Ext"
"308",2022-04-01 11:45:00,2022-04-01,1899-12-31 11:45:00,"T_1",13.175624,"Ext",NA,NA,"Ext"
"309",2022-04-01 12:00:00,2022-04-01,1899-12-31 12:00:00,"T_1",12.496032,"Ext",NA,NA,"Ext"
"310",2022-04-01 12:15:00,2022-04-01,1899-12-31 12:15:00,"T_1",13.285558,"Ext",NA,NA,"Ext"
"311",2022-04-01 12:30:00,2022-04-01,1899-12-31 12:30:00,"T_1",14.344922,"Ext",NA,NA,"Ext"
"312",2022-04-01 12:45:00,2022-04-01,1899-12-31 12:45:00,"T_1",14.494832,"Ext",NA,NA,"Ext"
"313",2022-04-01 13:00:00,2022-04-01,1899-12-31 13:00:00,"T_1",14.26497,"Ext",NA,NA,"Ext"
"314",2022-04-01 13:15:00,2022-04-01,1899-12-31 13:15:00,"T_1",14.554796,"Ext",NA,NA,"Ext"
"315",2022-04-01 13:30:00,2022-04-01,1899-12-31 13:30:00,"T_1",14.824634,"Ext",NA,NA,"Ext"
"316",2022-04-01 13:45:00,2022-04-01,1899-12-31 13:45:00,"T_1",14.025114,"Ext",NA,NA,"Ext"
"317",2022-04-01 14:00:00,2022-04-01,1899-12-31 14:00:00,"T_1",14.624754,"Ext",NA,NA,"Ext"
"318",2022-04-01 14:15:00,2022-04-01,1899-12-31 14:15:00,"T_1",15.51422,"Ext",NA,NA,"Ext"
"319",2022-04-01 14:30:00,2022-04-01,1899-12-31 14:30:00,"T_1",15.2144,"Ext",NA,NA,"Ext"
"320",2022-04-01 14:45:00,2022-04-01,1899-12-31 14:45:00,"T_1",14.155036,"Ext",NA,NA,"Ext"
"321",2022-04-01 15:00:00,2022-04-01,1899-12-31 15:00:00,"T_1",14.26497,"Ext",NA,NA,"Ext"
"322",2022-04-01 15:15:00,2022-04-01,1899-12-31 15:15:00,"T_1",13.535408,"Ext",NA,NA,"Ext"
"323",2022-04-01 15:30:00,2022-04-01,1899-12-31 15:30:00,"T_1",12.7159,"Ext",NA,NA,"Ext"
"324",2022-04-01 15:45:00,2022-04-01,1899-12-31 15:45:00,"T_1",12.326134,"Ext",NA,NA,"Ext"
"325",2022-04-01 16:00:00,2022-04-01,1899-12-31 16:00:00,"T_1",12.496032,"Ext",NA,NA,"Ext"
"326",2022-04-01 16:15:00,2022-04-01,1899-12-31 16:15:00,"T_1",12.436068,"Ext",NA,NA,"Ext"
"327",2022-04-01 16:30:00,2022-04-01,1899-12-31 16:30:00,"T_1",12.66593,"Ext",NA,NA,"Ext"
"328",2022-04-01 16:45:00,2022-04-01,1899-12-31 16:45:00,"T_1",12.176224,"Ext",NA,NA,"Ext"
"329",2022-04-01 17:00:00,2022-04-01,1899-12-31 17:00:00,"T_1",12.176224,"Ext",NA,NA,"Ext"
"330",2022-04-01 17:15:00,2022-04-01,1899-12-31 17:15:00,"T_1",12.246182,"Ext",NA,NA,"Ext"
"331",2022-04-01 17:30:00,2022-04-01,1899-12-31 17:30:00,"T_1",12.41608,"Ext",NA,NA,"Ext"
"332",2022-04-01 17:45:00,2022-04-01,1899-12-31 17:45:00,"T_1",12.396092,"Ext",NA,NA,"Ext"
"333",2022-04-01 18:00:00,2022-04-01,1899-12-31 18:00:00,"T_1",12.51602,"Ext",NA,NA,"Ext"
"334",2022-04-01 18:15:00,2022-04-01,1899-12-31 18:15:00,"T_1",12.805846,"Ext",NA,NA,"Ext"
"335",2022-04-01 18:30:00,2022-04-01,1899-12-31 18:30:00,"T_1",12.106266,"Ext",NA,NA,"Ext"
"336",2022-04-01 18:45:00,2022-04-01,1899-12-31 18:45:00,"T_1",12.336128,"Ext",NA,NA,"Ext"
"337",2022-04-01 19:00:00,2022-04-01,1899-12-31 19:00:00,"T_1",12.186218,"Ext",NA,NA,"Ext"
"338",2022-04-01 19:15:00,2022-04-01,1899-12-31 19:15:00,"T_1",11.906386,"Ext",NA,NA,"Ext"
"339",2022-04-01 19:30:00,2022-04-01,1899-12-31 19:30:00,"T_1",12.006326,"Ext",NA,NA,"Ext"
"340",2022-04-01 19:45:00,2022-04-01,1899-12-31 19:45:00,"T_1",11.606566,"Ext",NA,NA,"Ext"
"341",2022-04-01 20:00:00,2022-04-01,1899-12-31 20:00:00,"T_1",11.31674,"Ext",NA,NA,"Ext"
"342",2022-04-01 20:15:00,2022-04-01,1899-12-31 20:15:00,"T_1",11.276764,"Ext",NA,NA,"Ext"
"343",2022-04-01 20:30:00,2022-04-01,1899-12-31 20:30:00,"T_1",10.857016,"Ext",NA,NA,"Ext"
"344",2022-04-01 20:45:00,2022-04-01,1899-12-31 20:45:00,"T_1",10.047502,"Ext",NA,NA,"Ext"
"345",2022-04-01 21:00:00,2022-04-01,1899-12-31 21:00:00,"T_1",9.307946,"Ext",NA,NA,"Ext"
"346",2022-04-01 21:15:00,2022-04-01,1899-12-31 21:15:00,"T_1",8.86821,"Ext",NA,NA,"Ext"
"347",2022-04-01 21:30:00,2022-04-01,1899-12-31 21:30:00,"T_1",8.888198,"Ext",NA,NA,"Ext"
"348",2022-04-01 21:45:00,2022-04-01,1899-12-31 21:45:00,"T_1",8.688318,"Ext",NA,NA,"Ext"
"349",2022-04-01 22:00:00,2022-04-01,1899-12-31 22:00:00,"T_1",8.478444,"Ext",NA,NA,"Ext"
"350",2022-04-01 22:15:00,2022-04-01,1899-12-31 22:15:00,"T_1",8.36851,"Ext",NA,NA,"Ext"
"351",2022-04-01 22:30:00,2022-04-01,1899-12-31 22:30:00,"T_1",8.488438,"Ext",NA,NA,"Ext"
"352",2022-04-01 22:45:00,2022-04-01,1899-12-31 22:45:00,"T_1",7.658936,"Ext",NA,NA,"Ext"
"353",2022-04-01 23:00:00,2022-04-01,1899-12-31 23:00:00,"T_1",7.399092,"Ext",NA,NA,"Ext"
"354",2022-04-01 23:15:00,2022-04-01,1899-12-31 23:15:00,"T_1",7.658936,"Ext",NA,NA,"Ext"
"355",2022-04-01 23:30:00,2022-04-01,1899-12-31 23:30:00,"T_1",7.838828,"Ext",NA,NA,"Ext"
"356",2022-04-01 23:45:00,2022-04-01,1899-12-31 23:45:00,"T_1",7.299152,"Ext",NA,NA,"Ext"
"357",2022-04-01,2022-04-01,1899-12-31,"T_1",7.648942,"Ext",NA,NA,"Ext"
"358",2022-04-02 00:15:00,2022-04-02,1899-12-31 00:15:00,"T_1",7.409086,"Ext",NA,NA,"Ext"
"359",2022-04-02 00:30:00,2022-04-02,1899-12-31 00:30:00,"T_1",7.339128,"Ext",NA,NA,"Ext"
"360",2022-04-02 00:45:00,2022-04-02,1899-12-31 00:45:00,"T_1",7.489038,"Ext",NA,NA,"Ext"
"361",2022-04-02 01:00:00,2022-04-02,1899-12-31 01:00:00,"T_1",7.309146,"Ext",NA,NA,"Ext"
"362",2022-04-02 01:15:00,2022-04-02,1899-12-31 01:15:00,"T_1",7.16923,"Ext",NA,NA,"Ext"
"363",2022-04-02 01:30:00,2022-04-02,1899-12-31 01:30:00,"T_1",7.029314,"Ext",NA,NA,"Ext"
"364",2022-04-02 01:45:00,2022-04-02,1899-12-31 01:45:00,"T_1",7.06929,"Ext",NA,NA,"Ext"
"365",2022-04-02 02:00:00,2022-04-02,1899-12-31 02:00:00,"T_1",7.139248,"Ext",NA,NA,"Ext"
"366",2022-04-02 02:15:00,2022-04-02,1899-12-31 02:15:00,"T_1",7.029314,"Ext",NA,NA,"Ext"
"367",2022-04-02 02:30:00,2022-04-02,1899-12-31 02:30:00,"T_1",7.139248,"Ext",NA,NA,"Ext"
"368",2022-04-02 02:45:00,2022-04-02,1899-12-31 02:45:00,"T_1",7.089278,"Ext",NA,NA,"Ext"
"369",2022-04-02 03:00:00,2022-04-02,1899-12-31 03:00:00,"T_1",6.939368,"Ext",NA,NA,"Ext"
"370",2022-04-02 03:15:00,2022-04-02,1899-12-31 03:15:00,"T_1",6.81944,"Ext",NA,NA,"Ext"
"371",2022-04-02 03:30:00,2022-04-02,1899-12-31 03:30:00,"T_1",6.759476,"Ext",NA,NA,"Ext"
"372",2022-04-02 03:45:00,2022-04-02,1899-12-31 03:45:00,"T_1",6.7195,"Ext",NA,NA,"Ext"
"373",2022-04-02 04:00:00,2022-04-02,1899-12-31 04:00:00,"T_1",6.4706494,"Ext",NA,NA,"Ext"
"374",2022-04-02 04:15:00,2022-04-02,1899-12-31 04:15:00,"T_1",6.3837016,"Ext",NA,NA,"Ext"
"375",2022-04-02 04:30:00,2022-04-02,1899-12-31 04:30:00,"T_1",6.4366698,"Ext",NA,NA,"Ext"
"376",2022-04-02 04:45:00,2022-04-02,1899-12-31 04:45:00,"T_1",6.3976932,"Ext",NA,NA,"Ext"
"377",2022-04-02 05:00:00,2022-04-02,1899-12-31 05:00:00,"T_1",6.4226782,"Ext",NA,NA,"Ext"
"378",2022-04-02 05:15:00,2022-04-02,1899-12-31 05:15:00,"T_1",6.3637136,"Ext",NA,NA,"Ext"
"379",2022-04-02 05:30:00,2022-04-02,1899-12-31 05:30:00,"T_1",6.2827622,"Ext",NA,NA,"Ext"
"380",2022-04-02 05:45:00,2022-04-02,1899-12-31 05:45:00,"T_1",6.749482,"Ext",NA,NA,"Ext"
"381",2022-04-02 06:00:00,2022-04-02,1899-12-31 06:00:00,"T_1",7.029314,"Ext",NA,NA,"Ext"
"382",2022-04-02 06:15:00,2022-04-02,1899-12-31 06:15:00,"T_1",7.109266,"Ext",NA,NA,"Ext"
"383",2022-04-02 06:30:00,2022-04-02,1899-12-31 06:30:00,"T_1",7.11926,"Ext",NA,NA,"Ext"
"384",2022-04-02 06:45:00,2022-04-02,1899-12-31 06:45:00,"T_1",8.378504,"Ext",NA,NA,"Ext"
"385",2022-04-02 07:00:00,2022-04-02,1899-12-31 07:00:00,"T_1",9.587778,"Ext",NA,NA,"Ext"
"386",2022-04-02 07:15:00,2022-04-02,1899-12-31 07:15:00,"T_1",9.41788,"Ext",NA,NA,"Ext"
"387",2022-04-02 07:30:00,2022-04-02,1899-12-31 07:30:00,"T_1",9.507826,"Ext",NA,NA,"Ext"
"388",2022-04-02 07:45:00,2022-04-02,1899-12-31 07:45:00,"T_1",9.477844,"Ext",NA,NA,"Ext"
"389",2022-04-02 08:00:00,2022-04-02,1899-12-31 08:00:00,"T_1",9.457856,"Ext",NA,NA,"Ext"
"390",2022-04-02 08:15:00,2022-04-02,1899-12-31 08:15:00,"T_1",9.337928,"Ext",NA,NA,"Ext"
"391",2022-04-02 08:30:00,2022-04-02,1899-12-31 08:30:00,"T_1",9.587778,"Ext",NA,NA,"Ext"
"392",2022-04-02 08:45:00,2022-04-02,1899-12-31 08:45:00,"T_1",10.7171,"Ext",NA,NA,"Ext"
"393",2022-04-02 09:00:00,2022-04-02,1899-12-31 09:00:00,"T_1",11.436668,"Ext",NA,NA,"Ext"
"394",2022-04-02 09:15:00,2022-04-02,1899-12-31 09:15:00,"T_1",11.936368,"Ext",NA,NA,"Ext"
"395",2022-04-02 09:30:00,2022-04-02,1899-12-31 09:30:00,"T_1",12.306146,"Ext",NA,NA,"Ext"
"396",2022-04-02 09:45:00,2022-04-02,1899-12-31 09:45:00,"T_1",12.635948,"Ext",NA,NA,"Ext"
"397",2022-04-02 10:00:00,2022-04-02,1899-12-31 10:00:00,"T_1",12.206206,"Ext",NA,NA,"Ext"
"398",2022-04-02 10:15:00,2022-04-02,1899-12-31 10:15:00,"T_1",12.196212,"Ext",NA,NA,"Ext"
"399",2022-04-02 10:30:00,2022-04-02,1899-12-31 10:30:00,"T_1",12.41608,"Ext",NA,NA,"Ext"
"400",2022-04-02 10:45:00,2022-04-02,1899-12-31 10:45:00,"T_1",11.546602,"Ext",NA,NA,"Ext"
"401",2022-04-02 11:00:00,2022-04-02,1899-12-31 11:00:00,"T_1",11.746482,"Ext",NA,NA,"Ext"
"402",2022-04-02 11:15:00,2022-04-02,1899-12-31 11:15:00,"T_1",12.406086,"Ext",NA,NA,"Ext"
"403",2022-04-02 11:30:00,2022-04-02,1899-12-31 11:30:00,"T_1",12.296152,"Ext",NA,NA,"Ext"
"404",2022-04-02 11:45:00,2022-04-02,1899-12-31 11:45:00,"T_1",12.356116,"Ext",NA,NA,"Ext"
"405",2022-04-02 12:00:00,2022-04-02,1899-12-31 12:00:00,"T_1",12.635948,"Ext",NA,NA,"Ext"
"406",2022-04-02 12:15:00,2022-04-02,1899-12-31 12:15:00,"T_1",12.386098,"Ext",NA,NA,"Ext"
"407",2022-04-02 12:30:00,2022-04-02,1899-12-31 12:30:00,"T_1",12.41608,"Ext",NA,NA,"Ext"
"408",2022-04-02 12:45:00,2022-04-02,1899-12-31 12:45:00,"T_1",12.605966,"Ext",NA,NA,"Ext"
"409",2022-04-02 13:00:00,2022-04-02,1899-12-31 13:00:00,"T_1",12.86581,"Ext",NA,NA,"Ext"
"410",2022-04-02 13:15:00,2022-04-02,1899-12-31 13:15:00,"T_1",12.76587,"Ext",NA,NA,"Ext"
"411",2022-04-02 13:30:00,2022-04-02,1899-12-31 13:30:00,"T_1",12.735888,"Ext",NA,NA,"Ext"
"412",2022-04-02 13:45:00,2022-04-02,1899-12-31 13:45:00,"T_1",12.925774,"Ext",NA,NA,"Ext"
"413",2022-04-02 14:00:00,2022-04-02,1899-12-31 14:00:00,"T_1",13.595372,"Ext",NA,NA,"Ext"
"414",2022-04-02 14:15:00,2022-04-02,1899-12-31 14:15:00,"T_1",13.825234,"Ext",NA,NA,"Ext"
"415",2022-04-02 14:30:00,2022-04-02,1899-12-31 14:30:00,"T_1",13.555396,"Ext",NA,NA,"Ext"
"416",2022-04-02 14:45:00,2022-04-02,1899-12-31 14:45:00,"T_1",12.526014,"Ext",NA,NA,"Ext"
"417",2022-04-02 15:00:00,2022-04-02,1899-12-31 15:00:00,"T_1",13.525414,"Ext",NA,NA,"Ext"
"418",2022-04-02 15:15:00,2022-04-02,1899-12-31 15:15:00,"T_1",13.175624,"Ext",NA,NA,"Ext"
"419",2022-04-02 15:30:00,2022-04-02,1899-12-31 15:30:00,"T_1",12.376104,"Ext",NA,NA,"Ext"
"420",2022-04-02 15:45:00,2022-04-02,1899-12-31 15:45:00,"T_1",12.31614,"Ext",NA,NA,"Ext"
"421",2022-04-02 16:00:00,2022-04-02,1899-12-31 16:00:00,"T_1",12.106266,"Ext",NA,NA,"Ext"
"422",2022-04-02 16:15:00,2022-04-02,1899-12-31 16:15:00,"T_1",12.46605,"Ext",NA,NA,"Ext"
"423",2022-04-02 16:30:00,2022-04-02,1899-12-31 16:30:00,"T_1",12.406086,"Ext",NA,NA,"Ext"
"424",2022-04-02 16:45:00,2022-04-02,1899-12-31 16:45:00,"T_1",12.655936,"Ext",NA,NA,"Ext"
"425",2022-04-02 17:00:00,2022-04-02,1899-12-31 17:00:00,"T_1",12.81584,"Ext",NA,NA,"Ext"
"426",2022-04-02 17:15:00,2022-04-02,1899-12-31 17:15:00,"T_1",13.135648,"Ext",NA,NA,"Ext"
"427",2022-04-02 17:30:00,2022-04-02,1899-12-31 17:30:00,"T_1",13.285558,"Ext",NA,NA,"Ext"
"428",2022-04-02 17:45:00,2022-04-02,1899-12-31 17:45:00,"T_1",13.075684,"Ext",NA,NA,"Ext"
"429",2022-04-02 18:00:00,2022-04-02,1899-12-31 18:00:00,"T_1",12.546002,"Ext",NA,NA,"Ext"
"430",2022-04-02 18:15:00,2022-04-02,1899-12-31 18:15:00,"T_1",12.176224,"Ext",NA,NA,"Ext"
"431",2022-04-02 18:30:00,2022-04-02,1899-12-31 18:30:00,"T_1",11.836428,"Ext",NA,NA,"Ext"
"432",2022-04-02 18:45:00,2022-04-02,1899-12-31 18:45:00,"T_1",11.756476,"Ext",NA,NA,"Ext"
"433",2022-04-02 19:00:00,2022-04-02,1899-12-31 19:00:00,"T_1",11.41668,"Ext",NA,NA,"Ext"
"434",2022-04-02 19:15:00,2022-04-02,1899-12-31 19:15:00,"T_1",11.306746,"Ext",NA,NA,"Ext"
"435",2022-04-02 19:30:00,2022-04-02,1899-12-31 19:30:00,"T_1",10.946962,"Ext",NA,NA,"Ext"
"436",2022-04-02 19:45:00,2022-04-02,1899-12-31 19:45:00,"T_1",10.747082,"Ext",NA,NA,"Ext"
"437",2022-04-02 20:00:00,2022-04-02,1899-12-31 20:00:00,"T_1",10.747082,"Ext",NA,NA,"Ext"
"438",2022-04-02 20:15:00,2022-04-02,1899-12-31 20:15:00,"T_1",11.276764,"Ext",NA,NA,"Ext"
"439",2022-04-02 20:30:00,2022-04-02,1899-12-31 20:30:00,"T_1",11.526614,"Ext",NA,NA,"Ext"
"440",2022-04-02 20:45:00,2022-04-02,1899-12-31 20:45:00,"T_1",11.496632,"Ext",NA,NA,"Ext"
