date;parcelle;bloc;variete;culture;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;h-tige 2;H_tige_verte;nb_piqures;Piqures;Pollen_beetle;splitting;nb_ramification;bushy;Tortuotype;tortuo_A;tortuo_B;tortuo_C
28.02.2024;19;2;3;asso;11;;under_OSR;;22;;;10.5;11.5;;0;;;;;;;;
28.02.2024;19;2;3;asso;12;;under_OSR;;21;;;14;7;;0;;;;;;;;
28.02.2024;19;2;3;asso;13;;under_OSR;;27.5;;;16;11.5;;0;;;;;;;;
28.02.2024;19;2;3;asso;20;;under_OSR;;26;;;13.5;12.5;;0;;;;;;;;
28.02.2024;19;2;3;asso;21;;under_OSR;;27;;;14;13;;0;;;;;;;;
28.02.2024;19;2;3;asso;22;;under_OSR;;23.5;;;14;9.5;;0;;;;;;;;
28.02.2024;19;2;3;asso;23;;under_OSR;;15;;;12;3;;0;;;;;;;;
28.02.2024;19;2;3;asso;24;;under_OSR;;24.5;;;12;12.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;1;;under_OSR;;11.5;;;7.5;4;;0;;;;;;;;
28.02.2024;19;3;2;mono;2;;under_OSR;;16;;;7.5;8.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;3;;under_OSR;;12;;;7.5;4.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;4;;under_OSR;;15;;;7;8;;0;;;;;;;;
28.02.2024;19;3;2;mono;5;;under_OSR;;7;;;4;3;;0;;;;;;;;
28.02.2024;19;3;2;mono;9;;under_OSR;;19;;;6;13;;0;;;;;;;;
28.02.2024;19;3;2;mono;10;;under_OSR;;18;;;5;13;;0;;;;;;;;
28.02.2024;19;3;2;mono;11;;under_OSR;;13;;;6;7;;0;;;;;;;;
28.02.2024;19;3;2;mono;12;;under_OSR;;14.5;;;6;8.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;13;;under_OSR;;13;;;6.5;6.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;20;;under_OSR;;11;;;6;5;;0;;;;;;;;
28.02.2024;19;3;2;mono;21;;under_OSR;;11.5;;;6;5.5;;0;;;;;;;;
28.02.2024;19;3;2;mono;22;;under_OSR;;16;;;6;10;;0;;;;;;;;
28.02.2024;19;3;2;mono;23;;under_OSR;;14;;;7;7;;0;;;;;;;;
28.02.2024;19;3;2;mono;24;;under_OSR;;15;;;6;9;;0;;;;;;;;
28.02.2024;19;3;3;mono;1;;under_OSR;;12;;;8;4;;0;;;;;;;;
28.02.2024;19;3;3;mono;2;;under_OSR;;12;;;8;4;;0;;;;;;;;
28.02.2024;19;3;3;mono;3;;under_OSR;;13;;;8;5;;0;;;;;;;;
28.02.2024;19;3;3;mono;4;;under_OSR;;17;;;11;6;;0;;;;;;;;
28.02.2024;19;3;3;mono;5;;under_OSR;;14;;;10;4;;0;;;;;;;;
28.02.2024;19;3;3;mono;9;;under_OSR;;15.5;;;10;5.5;;0;;;;;;;;
28.02.2024;19;3;3;mono;10;;under_OSR;;16;;;10;6;;0;;;;;;;;
28.02.2024;19;3;3;mono;11;;under_OSR;;18;;;10;8;;0;;;;;;;;
28.02.2024;19;3;3;mono;12;;under_OSR;;18;;;10;8;;0;;;;;;;;
28.02.2024;19;3;3;mono;13;;under_OSR;;20;;;11;9;;0;;;;;;;;
28.02.2024;19;3;3;mono;20;;under_OSR;;15.5;;;13;2.5;;0;;;;;;;;
28.02.2024;19;3;3;mono;21;;under_OSR;;25;;;15.5;9.5;;0;;;;;;;;
28.02.2024;19;3;3;mono;22;;under_OSR;;15.5;;;10;5.5;;0;;;;;;;;
28.02.2024;19;3;3;mono;23;;under_OSR;;22;;;12;10;;0;;;;;;;;
28.02.2024;19;3;3;mono;24;;under_OSR;;23;;;11;12;;0;;;;;;;;
28.02.2024;19;3;1;mono;1;;under_OSR;;24;;;16;8;;0;;;;;;;;
28.02.2024;19;3;1;mono;2;;under_OSR;;22.5;;;19;3.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;3;;under_OSR;;21;;;18.5;2.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;4;;under_OSR;;22;;;20;2;;0;;;;;;;;
28.02.2024;19;3;1;mono;5;;under_OSR;;30;;;28;2;;0;;;;;;;;
28.02.2024;19;3;1;mono;9;;under_OSR;;22;;;11.5;10.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;10;;under_OSR;;32;;;16.5;15.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;11;;under_OSR;;27;;;12;15;;0;;;;;;;;
28.02.2024;19;3;1;mono;12;;under_OSR;;33;;;18;15;;0;;;;;;;;
28.02.2024;19;3;1;mono;13;;under_OSR;;28;;;17;11;;0;;;;;;;;
28.02.2024;19;3;1;mono;20;;under_OSR;;29;;;17;12;;0;;;;;;;;
28.02.2024;19;3;1;mono;21;;under_OSR;;19.5;;;12;7.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;22;;under_OSR;;27;;;16.5;10.5;;0;;;;;;;;
28.02.2024;19;3;1;mono;23;;under_OSR;;15;;;11;4;;0;;;;;;;;
28.02.2024;19;3;1;mono;24;;under_OSR;;23.5;;;14;9.5;;0;;;;;;;;
28.02.2024;19;3;2;asso;1;;under_OSR;;14;;;7;7;;0;;;;;;;;
28.02.2024;19;3;2;asso;2;;under_OSR;;16;;;7;9;;0;;;;;;;;
28.02.2024;19;3;2;asso;3;;under_OSR;;20;;;7;13;;0;;;;;;;;
28.02.2024;19;3;2;asso;4;;under_OSR;;21;;;8;13;;0;;;;;;;;
28.02.2024;19;3;2;asso;5;;under_OSR;;21.5;;;10;11.5;;0;;;;;;;;
28.02.2024;19;3;2;asso;9;;under_OSR;;31.5;;;10;21.5;;0;;;;;;;;
28.02.2024;19;3;2;asso;10;;under_OSR;;33.5;;;10;23.5;;0;;;;;;;;
28.02.2024;19;3;2;asso;11;;under_OSR;;35;;;12;23;;0;;;;;;;;
28.02.2024;19;3;2;asso;12;;under_OSR;;23;;;10;13;;0;;;;;;;;
28.02.2024;19;3;2;asso;13;;under_OSR;;32;;;12;20;;0;;;;;;;;
28.02.2024;19;3;2;asso;20;;under_OSR;;23;;;9;14;;0;;;;;;;;
28.02.2024;19;3;2;asso;21;;under_OSR;;23;;;8;15;;0;;;;;;;;
28.02.2024;19;3;2;asso;22;;under_OSR;;22;;;8;14;;0;;;;;;;;
28.02.2024;19;3;2;asso;23;;under_OSR;;14;;;8;6;;0;;;;;;;;
28.02.2024;19;3;2;asso;24;;under_OSR;;23.5;;;9;14.5;;0;;;;;;;;
28.02.2024;19;3;3;asso;1;;under_OSR;;32;;;10;22;;0;;;;;;;;
28.02.2024;19;3;3;asso;2;;under_OSR;;34;;;19;15;;0;;;;;;;;
28.02.2024;19;3;3;asso;3;;under_OSR;;32.5;;;19;13.5;;0;;;;;;;;
28.02.2024;19;3;3;asso;4;;under_OSR;;29;;;17;12;;0;;;;;;;;
28.02.2024;19;3;3;asso;5;;under_OSR;;31;;;20;11;;0;;;;;;;;
28.02.2024;19;3;3;asso;9;;under_OSR;;26.5;;;15;11.5;;0;;;;;;;;
28.02.2024;19;3;3;asso;10;;under_OSR;;33;;;14;19;;0;;;;;;;;
28.02.2024;19;3;3;asso;11;;under_OSR;;27;;;14;13;;0;;;;;;;;
28.02.2024;19;3;3;asso;12;;under_OSR;;24.5;;;5.5;19;;0;;;;;;;;
28.02.2024;19;3;3;asso;13;;under_OSR;;25;;;30.5;-5.5;;0;;;;;;;;
28.02.2024;19;3;3;asso;20;;under_OSR;;22;;;13;9;;0;;;;;;;;
28.02.2024;19;3;3;asso;21;;under_OSR;;14.5;;;9.5;5;;0;;;;;;;;
28.02.2024;19;3;3;asso;22;;under_OSR;;22.5;;;10;12.5;;0;;;;;;;;
28.02.2024;19;3;3;asso;23;;under_OSR;;12.5;;;7.5;5;;0;;;;;;;;
28.02.2024;19;3;3;asso;24;;under_OSR;;20;;;9.5;10.5;;0;;;;;;;;
28.02.2024;19;3;1;asso;1;;under_OSR;;22;;;13;9;;0;;;;;;;;
28.02.2024;19;3;1;asso;2;;under_OSR;;24;;;10;14;;0;;;;;;;;
28.02.2024;19;3;1;asso;3;;under_OSR;;24;;;11;13;;0;;;;;;;;
28.02.2024;19;3;1;asso;4;;under_OSR;;21.5;;;10;11.5;;0;;;;;;;;
28.02.2024;19;3;1;asso;5;;under_OSR;;26;;;12;14;;0;;;;;;;;
28.02.2024;19;3;1;asso;9;;under_OSR;;13;;;7;6;;0;;;;;;;;
28.02.2024;19;3;1;asso;10;;under_OSR;;17;;;10;7;;0;;;;;;;;
28.02.2024;19;3;1;asso;11;;under_OSR;;15;;;10;5;;0;;;;;;;;
28.02.2024;19;3;1;asso;12;;under_OSR;;12.5;;;7;5.5;;0;;;;;;;;
28.02.2024;19;3;1;asso;13;;under_OSR;;15;;;10;5;;0;;;;;;;;
28.02.2024;19;3;1;asso;20;;under_OSR;;15;;;6.5;8.5;;0;;;;;;;;
28.02.2024;19;3;1;asso;21;;under_OSR;;27;;;7.5;19.5;;0;;;;;;;;
28.02.2024;19;3;1;asso;22;;under_OSR;;17;;;7;10;;0;;;;;;;;
28.02.2024;19;3;1;asso;23;;under_OSR;;8;;;4;4;;0;;;;;;;;
28.02.2024;19;3;1;asso;24;;under_OSR;;23;;;9;14;;0;;;;;;;;
28.02.2024;19;4;3;mono;1;;under_OSR;;17;;;6.5;10.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;2;;under_OSR;;12;;;7;5;;0;;;;;;;;
28.02.2024;19;4;3;mono;3;;under_OSR;;11.5;;;5;6.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;4;;under_OSR;;18;;;8;10;;0;;;;;;;;
28.02.2024;19;4;3;mono;5;;under_OSR;;13.5;;;7;6.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;9;;under_OSR;;25;;;16.5;8.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;10;;under_OSR;;25;;;15;10;;0;;;;;;;;
28.02.2024;19;4;3;mono;11;;under_OSR;;25.5;;;12;13.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;12;;under_OSR;;17;;;11;6;;0;;;;;;;;
28.02.2024;19;4;3;mono;13;;under_OSR;;19.5;;;12.5;7;;0;;;;;;;;
28.02.2024;19;4;3;mono;20;;under_OSR;;15.5;;;7;8.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;21;;under_OSR;;14.5;;;7.5;7;;0;;;;;;;;
28.02.2024;19;4;3;mono;22;;under_OSR;;7.5;;;5.5;2;;0;;;;;;;;
28.02.2024;19;4;3;mono;23;;under_OSR;;12.5;;;5;7.5;;0;;;;;;;;
28.02.2024;19;4;3;mono;24;;under_OSR;;12.5;;;7;5.5;;0;;;;;;;;
28.02.2024;19;4;2;mono;1;;under_OSR;;24;;;6;18;;0;;;;;;;;
28.02.2024;19;4;2;mono;2;;under_OSR;;24;;;7;17;;0;;;;;;;;
28.02.2024;19;4;2;mono;3;;under_OSR;;29;;;7;22;;0;;;;;;;;
28.02.2024;19;4;2;mono;4;;under_OSR;;16;;;7;9;;0;;;;;;;;
28.02.2024;19;4;2;mono;5;;under_OSR;;10;;;5;5;;0;;;;;;;;
28.02.2024;19;4;2;mono;9;;under_OSR;;22;;;6;16;;0;;;;;;;;
28.02.2024;19;4;2;mono;10;;under_OSR;;19;;;8;11;;0;;;;;;;;
28.02.2024;19;4;2;mono;11;;under_OSR;;23;;;9;14;;0;;;;;;;;
28.02.2024;19;4;2;mono;12;;under_OSR;;25;;;10;15;;0;;;;;;;;
28.02.2024;19;4;2;mono;13;;under_OSR;;24;;;9;15;;0;;;;;;;;
28.02.2024;19;4;2;mono;20;;under_OSR;;14;;;6;8;;0;;;;;;;;
28.02.2024;19;4;2;mono;21;;under_OSR;;12;;;5;7;;0;;;;;;;;
28.02.2024;19;4;2;mono;22;;under_OSR;;14;;;5;9;;0;;;;;;;;
28.02.2024;19;4;2;mono;23;;under_OSR;;11.5;;;8;3.5;;0;;;;;;;;
28.02.2024;19;4;2;mono;24;;under_OSR;;14;;;5;9;;0;;;;;;;;
28.02.2024;19;4;1;mono;1;;under_OSR;;26;;;14.5;11.5;;0;;;;;;;;
28.02.2024;19;4;1;mono;2;;under_OSR;;30;;;18;12;;0;;;;;;;;
28.02.2024;19;4;1;mono;3;;under_OSR;;32;;;19;13;;0;;;;;;;;
28.02.2024;19;4;1;mono;4;;under_OSR;;33;;;19;14;;0;;;;;;;;
28.02.2024;19;4;1;mono;5;;under_OSR;;23;;;14;9;;0;;;;;;;;
28.02.2024;19;4;1;mono;9;;under_OSR;;21;;;15;6;;0;;;;;;;;
28.02.2024;19;4;1;mono;10;;under_OSR;;29;;;18;11;;0;;;;;;;;
28.02.2024;19;4;1;mono;11;;under_OSR;;39;;;19;20;;0;;;;;;;;
28.02.2024;19;4;1;mono;12;;under_OSR;;40;;;22;18;;0;;;;;;;;
28.02.2024;19;4;1;mono;13;;under_OSR;;42;;;21;21;;0;;;;;;;;
28.02.2024;19;4;1;mono;20;;under_OSR;;38;;;18.5;19.5;;0;;;;;;;;
28.02.2024;19;4;1;mono;21;;under_OSR;;15.5;;;9;6.5;;0;;;;;;;;
28.02.2024;19;4;1;mono;22;;under_OSR;;57;;;22;35;;0;;;;;;;;
28.02.2024;19;4;1;mono;23;;under_OSR;;21;;;14;7;;0;;;;;;;;
28.02.2024;19;4;1;mono;24;;under_OSR;;29;;;15;14;;0;;;;;;;;
28.02.2024;19;4;3;asso;1;;under_OSR;;26;;;11;15;;0;;;;;;;;
28.02.2024;19;4;3;asso;2;;under_OSR;;20;;;10;10;;0;;;;;;;;
28.02.2024;19;4;3;asso;3;;under_OSR;;12;;;8;4;;0;;;;;;;;
28.02.2024;19;4;3;asso;4;;under_OSR;;12;;;10;2;;0;;;;;;;;
28.02.2024;19;4;3;asso;5;;under_OSR;;24;;;13;11;;0;;;;;;;;
28.02.2024;19;4;3;asso;9;;under_OSR;;17;;;11;6;;0;;;;;;;;
28.02.2024;19;4;3;asso;10;;under_OSR;;31;;;17;14;;0;;;;;;;;
28.02.2024;19;4;3;asso;11;;under_OSR;;36;;;17;19;;0;;;;;;;;
28.02.2024;19;4;3;asso;12;;under_OSR;;34;;;19;15;;0;;;;;;;;
28.02.2024;19;4;3;asso;13;;under_OSR;;45;;;22;23;;0;;;;;;;;
28.02.2024;19;4;3;asso;20;;under_OSR;;22;;;12.5;9.5;;0;;;;;;;;
28.02.2024;19;4;3;asso;21;;under_OSR;;34;;;14.5;19.5;;0;;;;;;;;
28.02.2024;19;4;3;asso;22;;under_OSR;;25.5;;;13;12.5;;0;;;;;;;;
28.02.2024;19;4;3;asso;23;;under_OSR;;32.5;;;15;17.5;;0;;;;;;;;
28.02.2024;19;4;3;asso;24;;under_OSR;;28.5;;;16;12.5;;0;;;;;;;;
28.02.2024;19;4;2;asso;1;;under_OSR;;17;;;8;9;;0;;;;;;;;
28.02.2024;19;4;2;asso;2;;under_OSR;;15;;;6;9;;0;;;;;;;;
28.02.2024;19;4;2;asso;3;;under_OSR;;15;;;6;9;;0;;;;;;;;
28.02.2024;19;4;2;asso;4;;under_OSR;;16;;;6;10;;0;;;;;;;;
28.02.2024;19;4;2;asso;5;;under_OSR;;10.5;;;4;6.5;;0;;;;;;;;
28.02.2024;19;4;2;asso;9;;under_OSR;;31;;;8;23;;0;;;;;;;;
28.02.2024;19;4;2;asso;10;;under_OSR;;23;;;9;14;;0;;;;;;;;
28.02.2024;19;4;2;asso;11;;under_OSR;;17;;;8;9;;0;;;;;;;;
28.02.2024;19;4;2;asso;12;;under_OSR;;15;;;7.5;7.5;;0;;;;;;;;
28.02.2024;19;4;2;asso;13;;under_OSR;;18;;;7.5;10.5;;0;;;;;;;;
28.02.2024;19;4;2;asso;20;;under_OSR;;17;;;8;9;;0;;;;;;;;
28.02.2024;19;4;2;asso;21;;under_OSR;;9;;;5;4;;0;;;;;;;;
28.02.2024;19;4;2;asso;22;;under_OSR;;15;;;5;10;;0;;;;;;;;
28.02.2024;19;4;2;asso;23;;under_OSR;;15;;;7;8;;0;;;;;;;;
28.02.2024;19;4;2;asso;24;;under_OSR;;18;;;5.5;12.5;;0;;;;;;;;
28.02.2024;19;4;1;asso;1;;under_OSR;;20;;;10;10;;0;;;;;;;;
28.02.2024;19;4;1;asso;2;;under_OSR;;27.5;;;10;17.5;;0;;;;;;;;
28.02.2024;19;4;1;asso;3;;under_OSR;;25;;;12;13;;0;;;;;;;;
28.02.2024;19;4;1;asso;4;;under_OSR;;26;;;12;14;;0;;;;;;;;
28.02.2024;19;4;1;asso;5;;under_OSR;;29;;;11;18;;0;;;;;;;;
28.02.2024;19;4;1;asso;9;;under_OSR;;21;;;12;9;;0;;;;;;;;
28.02.2024;19;4;1;asso;10;;under_OSR;;26.5;;;13;13.5;;0;;;;;;;;
28.02.2024;19;4;1;asso;11;;under_OSR;;27;;;14;13;;0;;;;;;;;
28.02.2024;19;4;1;asso;12;;under_OSR;;15;;;11;4;;0;;;;;;;;
28.02.2024;19;4;1;asso;13;;under_OSR;;19;;;14;5;;0;;;;;;;;
28.02.2024;19;4;1;asso;20;;under_OSR;;26;;;15;11;;0;;;;;;;;
28.02.2024;19;4;1;asso;21;;under_OSR;;33;;;15;18;;0;;;;;;;;
28.02.2024;19;4;1;asso;22;;under_OSR;;27.5;;;14;13.5;;0;;;;;;;;
28.02.2024;19;4;1;asso;23;;under_OSR;;30;;;12;18;;0;;;;;;;;
28.02.2024;19;4;1;asso;24;;under_OSR;;11.5;;;9;2.5;;0;;;;;;;;
01.03.2024;19;1;1;mono;1;;under_OSR;;15;;;11;4;1;1;;;;;;;;
01.03.2024;19;1;1;mono;2;;under_OSR;;20;;;10;10;4;1;;;;;;;;
01.03.2024;19;1;1;mono;3;;under_OSR;;21;;;10;11;0;0;;;;;;;;
01.03.2024;19;1;1;mono;4;;under_OSR;;24;;;10;14;0;0;;;;;;;;
01.03.2024;19;1;1;mono;5;;under_OSR;;20;;;10;10;0;0;;;;;;;;
01.03.2024;19;1;1;mono;9;;under_OSR;;14.5;;;10;4.5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;10;;under_OSR;;17;;;9.5;7.5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;11;;under_OSR;;24;;;11;13;0;0;;;;;;;;
01.03.2024;19;1;1;mono;12;;under_OSR;;21;;;10;11;0;0;;;;;;;;
01.03.2024;19;1;1;mono;13;;under_OSR;;25.5;;;11;14.5;1;1;;;;;;;;
01.03.2024;19;1;1;mono;20;;under_OSR;;23.5;;;12;11.5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;21;;under_OSR;;21;;;10.5;10.5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;22;;under_OSR;;17;;;10.5;6.5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;23;;under_OSR;;13;;;8;5;0;0;;;;;;;;
01.03.2024;19;1;1;mono;24;;under_OSR;;12;;;8;4;0;0;;;;;;;;
01.03.2024;19;1;2;mono;1;;under_OSR;;9;;;4.5;4.5;0;0;;;;;;;;
01.03.2024;19;1;2;mono;2;;under_OSR;;15;;;5;10;0;0;;;;;;;;
01.03.2024;19;1;2;mono;3;;under_OSR;;22;;;6;16;0;0;;;;;;;;
01.03.2024;19;1;2;mono;4;;under_OSR;;14;;;5;9;0;0;;;;;;;;
01.03.2024;19;1;2;mono;5;;under_OSR;;12;;;5;7;0;0;;;;;;;;
01.03.2024;19;1;2;mono;9;;under_OSR;;16.5;;;7;9.5;0;0;;;;;;;;
01.03.2024;19;1;2;mono;10;;under_OSR;;22;;;8;14;1;1;;;;;;;;
01.03.2024;19;1;2;mono;11;;under_OSR;;10;;;5;5;0;0;;;;;;;;
01.03.2024;19;1;2;mono;12;;under_OSR;;16;;;7;9;0;0;;;;;;;;
01.03.2024;19;1;2;mono;13;;under_OSR;;15;;;7;8;0;0;;;;;;;;
01.03.2024;19;1;2;mono;20;;under_OSR;;16;;;6;10;3;1;;;;;;;;
01.03.2024;19;1;2;mono;21;;under_OSR;;14.5;;;5;9.5;3;1;;;;;;;;
01.03.2024;19;1;2;mono;22;;under_OSR;;15.5;;;5;10.5;2;1;;;;;;;;
01.03.2024;19;1;2;mono;23;;under_OSR;;12.5;;;7;5.5;1;1;;;;;;;;
01.03.2024;19;1;2;mono;24;;under_OSR;;17.5;;;8;9.5;3;1;;;;;;;;
01.03.2024;19;1;3;mono;1;;under_OSR;;24;;;12;12;0;0;;;;;;;;
01.03.2024;19;1;3;mono;2;;under_OSR;;25;;;12;13;0;0;;;;;;;;
01.03.2024;19;1;3;mono;3;;under_OSR;;13;;;9;4;0;0;;;;;;;;
01.03.2024;19;1;3;mono;4;;under_OSR;;19;;;9;10;0;0;;;;;;;;
01.03.2024;19;1;3;mono;5;;under_OSR;;19;;;10;9;2;1;;;;;;;;
01.03.2024;19;1;3;mono;9;;under_OSR;;24;;;12;12;0;0;;;;;;;;
01.03.2024;19;1;3;mono;10;;under_OSR;;26;;;12;14;0;0;;;;;;;;
01.03.2024;19;1;3;mono;11;;under_OSR;;20.5;;;11;9.5;0;0;;;;;;;;
01.03.2024;19;1;3;mono;12;;under_OSR;;23.5;;;11;12.5;0;0;;;;;;;;
01.03.2024;19;1;3;mono;13;;under_OSR;;11.5;;;8.5;3;0;0;;;;;;;;
01.03.2024;19;1;3;mono;20;;under_OSR;;22;;;11;11;0;0;;;;;;;;
01.03.2024;19;1;3;mono;21;;under_OSR;;19;;;10;9;0;0;;;;;;;;
01.03.2024;19;1;3;mono;22;;under_OSR;;20;;;14;6;0;0;;;;;;;;
01.03.2024;19;1;3;mono;23;;under_OSR;;22;;;12.5;9.5;2;1;;;;;;;;
01.03.2024;19;1;3;mono;24;;under_OSR;;20;;;10;10;1;1;;;;;;;;
01.03.2024;19;1;1;asso;1;;under_OSR;;35;;;17;18;0;0;;;;;;;;
01.03.2024;19;1;1;asso;2;;under_OSR;;36;;;15;21;0;0;;;;;;;;
01.03.2024;19;1;1;asso;3;;under_OSR;;32;;;19;13;1;1;;;;;;;;
01.03.2024;19;1;1;asso;4;;under_OSR;;30;;;14;16;0;0;;;;;;;;
01.03.2024;19;1;1;asso;5;;under_OSR;;20;;;16;4;0;0;;;;;;;;
01.03.2024;19;1;1;asso;9;;under_OSR;;49;;;22;27;0;0;;;;;;;;
01.03.2024;19;1;1;asso;10;;under_OSR;;35;;;16;19;0;0;;;;;;;;
01.03.2024;19;1;1;asso;11;;under_OSR;;41;;;16;25;0;0;;;;;;;;
01.03.2024;19;1;1;asso;12;;under_OSR;;39;;;17;22;0;0;;;;;;;;
01.03.2024;19;1;1;asso;13;;under_OSR;;32;;;15;17;0;0;;;;;;;;
01.03.2024;19;1;1;asso;20;;under_OSR;;49;;;25;24;0;0;;;;;;;;
01.03.2024;19;1;1;asso;21;;under_OSR;;19;;;14;5;0;0;;;;;;;;
01.03.2024;19;1;1;asso;22;;under_OSR;;31;;;18;13;2;1;;;;;;;;
01.03.2024;19;1;1;asso;23;;under_OSR;;27;;;17;10;0;0;;;;;;;;
01.03.2024;19;1;1;asso;24;;under_OSR;;49;;;23;26;1;1;;;;;;;;
01.03.2024;19;1;2;asso;1;;under_OSR;;21;;;7;14;0;0;;;;;;;;
01.03.2024;19;1;2;asso;2;;under_OSR;;17;;;6;11;0;0;;;;;;;;
01.03.2024;19;1;2;asso;3;;under_OSR;;27.5;;;7;20.5;0;0;;;;;;;;
01.03.2024;19;1;2;asso;4;;under_OSR;;19;;;8;11;0;0;;;;;;;;
01.03.2024;19;1;2;asso;5;;under_OSR;;17;;;7;10;0;0;;;;;;;;
01.03.2024;19;1;2;asso;9;;under_OSR;;20;;;6;14;0;0;;;;;;;;
01.03.2024;19;1;2;asso;10;;under_OSR;;10;;;4;6;0;0;;;;;;;;
01.03.2024;19;1;2;asso;11;;under_OSR;;20;;;5;15;0;0;;;;;;;;
01.03.2024;19;1;2;asso;12;;under_OSR;;12;;;6;6;0;0;;;;;;;;
01.03.2024;19;1;2;asso;13;;under_OSR;;24;;;5;19;2;1;;;;;;;;
01.03.2024;19;1;2;asso;20;;under_OSR;;18;;;7.5;10.5;0;0;;;;;;;;
01.03.2024;19;1;2;asso;21;;under_OSR;;18;;;6;12;0;0;;;;;;;;
01.03.2024;19;1;2;asso;22;;under_OSR;;17;;;7;10;3;1;;;;;;;;
01.03.2024;19;1;2;asso;23;;under_OSR;;15;;;8;7;0;0;;;;;;;;
01.03.2024;19;1;2;asso;24;;under_OSR;;19;;;7;12;0;0;;;;;;;;
01.03.2024;19;1;3;asso;1;;under_OSR;;24.5;;;10.5;14;0;0;;;;;;;;
01.03.2024;19;1;3;asso;2;;under_OSR;;21;;;7.5;13.5;0;0;;;;;;;;
01.03.2024;19;1;3;asso;3;;under_OSR;;20;;;7;13;0;0;;;;;;;;
01.03.2024;19;1;3;asso;4;;under_OSR;;19;;;8;11;0;0;;;;;;;;
01.03.2024;19;1;3;asso;5;;under_OSR;;25;;;8;17;0;0;;;;;;;;
01.03.2024;19;1;3;asso;9;;under_OSR;;20;;;6;14;0;0;;;;;;;;
01.03.2024;19;1;3;asso;10;;under_OSR;;18;;;17;1;0;0;;;;;;;;
01.03.2024;19;1;3;asso;11;;under_OSR;;17;;;7;10;0;0;;;;;;;;
01.03.2024;19;1;3;asso;12;;under_OSR;;16;;;5;11;0;0;;;;;;;;
01.03.2024;19;1;3;asso;13;;under_OSR;;11;;;5;6;0;0;;;;;;;;
01.03.2024;19;1;3;asso;20;;under_OSR;;21;;;10;11;0;0;;;;;;;;
01.03.2024;19;1;3;asso;21;;under_OSR;;20;;;7;13;0;0;;;;;;;;
01.03.2024;19;1;3;asso;22;;under_OSR;;19;;;8;11;3;1;;;;;;;;
01.03.2024;19;1;3;asso;23;;under_OSR;;18;;;7;11;8;1;;;;;;;;
01.03.2024;19;1;3;asso;24;;under_OSR;;16;;;4;12;1;1;;;;;;;;
01.03.2024;19;2;2;mono;1;;under_OSR;;9;;;5;4;0;0;;;;;;;;
01.03.2024;19;2;2;mono;2;;under_OSR;;11;;;3;8;0;0;;;;;;;;
01.03.2024;19;2;2;mono;3;;under_OSR;;6;;;3.5;2.5;0;0;;;;;;;;
01.03.2024;19;2;2;mono;4;;under_OSR;;16;;;5;11;0;0;;;;;;;;
01.03.2024;19;2;2;mono;5;;under_OSR;;8.5;;;3.5;5;0;0;;;;;;;;
01.03.2024;19;2;2;mono;9;;under_OSR;;17;;;5;12;4;1;;;;;;;;
01.03.2024;19;2;2;mono;10;;under_OSR;;18;;;3;15;0;0;;;;;;;;
01.03.2024;19;2;2;mono;11;;under_OSR;;13;;;4;9;0;0;;;;;;;;
01.03.2024;19;2;2;mono;12;;under_OSR;;13;;;5;8;0;0;;;;;;;;
01.03.2024;19;2;2;mono;13;;under_OSR;;13;;;4;9;1;1;;;;;;;;
01.03.2024;19;2;2;mono;20;;under_OSR;;11;;;3.5;7.5;1;1;;;;;;;;
01.03.2024;19;2;2;mono;21;;under_OSR;;10;;;4;6;2;1;;;;;;;;
01.03.2024;19;2;2;mono;22;;under_OSR;;14;;;3;11;0;0;;;;;;;;
01.03.2024;19;2;2;mono;23;;under_OSR;;11.5;;;3.5;8;1;1;;;;;;;;
01.03.2024;19;2;2;mono;24;;under_OSR;;18;;;4;14;2;1;;;;;;;;
01.03.2024;19;2;1;mono;1;;under_OSR;;25;;;15;10;0;0;;;;;;;;
01.03.2024;19;2;1;mono;2;;under_OSR;;42;;;22;20;0;0;;;;;;;;
01.03.2024;19;2;1;mono;3;;under_OSR;;33;;;15;18;0;0;;;;;;;;
01.03.2024;19;2;1;mono;4;;under_OSR;;23;;;11;12;0;0;;;;;;;;
