variete;culture;bac;bloc;plante;date;no_feuille;ramif_bf_winter;Ramification;feuille_morte;H_total;stade_BBCH;H_ramification_haute;H_ramification_basse
feliciano;asso;5;sudouest;3; 2022.03.29;5;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;5;sudouest;4; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;5;sudouest;1; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;5;sudouest;2; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;5;sudouest;3; 2022.03.29;6;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;5;sudouest;4; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;5;sudouest;1; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;5;sudouest;2; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;5;sudouest;3; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;5;sudouest;4; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;4;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;4;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;4;nordouest;3; 2022.03.29;6;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;4;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;4;nordouest;1; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;4;nordouest;2; 2022.03.29;6;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;4;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;4;nordouest;4; 2022.03.29;6;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;4;nordouest;1; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;4;nordouest;2; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;4;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;4;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;3;nordouest;1; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;3;nordouest;2; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;3;nordouest;3; 2022.03.29;6;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;3;nordouest;4; 2022.03.29;6;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;5;nordouest;1; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;5;nordouest;2; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
feliciano;mono;5;nordouest;3; 2022.03.29;6;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
feliciano;mono;5;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;5;nordouest;1; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;5;nordouest;2; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;5;nordouest;3; 2022.03.29;6;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
mambo;mono;5;nordouest;4; 2022.03.29;6;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;5;nordouest;1; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;5;nordouest;2; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;5;nordouest;3; 2022.03.29;5;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;cot1;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;cot2;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;1;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;2;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;3;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;4;;na;no;na;na;na;
angelico;mono;5;nordouest;4; 2022.03.29;5;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;1;nordest;1; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;1;nordest;2; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;1;nordest;3; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;1;nordest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;1;nordest;1; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;1;nordest;2; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;1;nordest;3; 2022.03.29;5;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;cot1;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;cot2;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;1;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;2;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;3;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;4;;na;no;na;na;na;
mambo;asso;1;nordest;4; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;1;nordest;1; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;1;nordest;2; 2022.03.29;5;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;1;nordest;3; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;cot1;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;cot2;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;1;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;2;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;3;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;4;;na;no;na;na;na;
angelico;asso;1;nordest;4; 2022.03.29;5;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;2;nordest;1; 2022.03.29;5;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;2;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;3;;na;no;na;na;na;
feliciano;asso;2;nordest;2; 2022.03.29;4;;na;no;na;na;na;
feliciano;asso;2;nordest;3; 2022.03.29;cot1;;na;no;na;na;na;
feliciano;asso;2;nordest;3; 2022.03.29;cot2;;na;no;na;na;na;
feliciano;asso;2;nordest;3; 2022.03.29;1;;na;no;na;na;na;
feliciano;asso;2;nordest;3; 2022.03.29;2;;na;no;na;na;na;
